game_id,competition_id,season,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position
2764498,GR1,2016,2079,2672,2,0,,
2764508,GR1,2016,683,5219,0,0,1,11
2764532,GR1,2016,683,6418,3,1,1,11
2764534,GR1,2016,2672,169,1,4,14,2
2771362,RU1,2016,28095,14589,1,0,8,12
2771375,RU1,2016,2696,232,4,0,12,1
2777964,POCP,2016,2420,2995,2,2,,
2808480,NLP,2016,499,234,2,0,,
2810026,CDR,2016,131,621,3,1,,
2814043,GR1,2016,5219,265,1,1,12,4
2814762,CIT,2016,6195,430,1,0,,
2818527,GR1,2016,4603,2672,2,1,12,14
2818545,GR1,2016,169,4603,1,0,2,12
2818554,GR1,2016,3060,2441,0,1,8,5
2818586,GR1,2016,265,169,1,0,3,4
2831520,EL,2016,1041,12,4,2,,
2840056,DFB,2016,27,16,2,3,,
2842420,RU1,2016,2698,16704,0,1,11,4
2847141,SC1,2016,511,2451,0,2,10,12
2847910,RU1,2016,2700,1083,1,2,11,4
2847914,RU1,2016,4128,2698,1,2,10,9
2851372,DKP,2016,19657,190,0,2,,
2852403,DKP,2016,190,206,3,1,,
2854410,UKR1,2016,339,4482,0,3,11,12
2864877,BE1,2017,498,2282,0,4,15,2
2864889,BE1,2017,157,1096,0,1,13,6
2864895,BE1,2017,498,29228,0,2,15,5
2865061,NL1,2017,798,1426,0,2,13,7
2865099,NL1,2017,1268,234,2,2,11,6
2867599,NL1,2017,468,234,0,7,18,5
2871549,L1,2017,167,18,2,2,12,5
2871659,L1,2017,86,33,1,2,17,4
2871673,L1,2017,27,33,2,1,1,6
2871726,L1,2017,82,27,1,2,14,1
2871856,L1,2017,60,44,1,1,15,11
2872017,L1,2017,533,3,6,0,7,17
2872049,L1,2017,167,27,1,4,11,1
2872077,L1,2017,42,27,0,3,13,1
2872101,L1,2017,33,24,1,0,2,8
2872104,L1,2017,39,86,1,2,14,11
2872127,GB1,2017,1110,762,1,0,2,17
2872170,GB1,2017,281,873,5,0,1,20
2872211,GB1,2017,31,1110,3,0,6,13
2872241,GB1,2017,180,29,4,1,10,16
2872314,GB1,2017,984,29,0,0,19,9
2872320,GB1,2017,985,180,0,0,3,13
2872334,GB1,2017,379,984,2,1,15,19
2872430,GB1,2017,985,2288,2,0,2,16
2872458,GB1,2017,631,1110,1,1,5,15
2872467,GB1,2017,1110,29,0,2,16,8
2872494,GB1,2017,379,29,3,1,13,8
2873191,RU1,2017,964,1083,0,0,1,3
2875086,DK1,2017,190,1053,1,1,6,7
2875181,DK1,2017,369,865,2,2,8,2
2875251,DK1,2017,1177,865,1,2,10,2
2877338,NL1,2017,1304,403,1,0,11,14
2877342,NL1,2017,1090,1426,0,0,3,10
2877344,NL1,2017,499,234,3,1,7,4
2882878,UKR1,2017,8838,26459,1,3,9,5
2883667,TR1,2017,2293,820,3,0,7,16
2883758,PO1,2017,3349,3336,0,1,15,12
2883766,PO1,2017,68608,2995,1,1,10,14
2883861,TR1,2017,141,10484,2,0,1,10
2883897,TR1,2017,19771,820,3,3,3,16
2883916,TR1,2017,2381,2293,2,1,5,15
2883919,TR1,2017,19789,6890,0,2,11,2
2883949,TR1,2017,820,2381,4,0,17,10
2883962,TR1,2017,1467,2293,1,0,6,14
2883974,TR1,2017,10484,6890,1,2,11,1
2883990,TR1,2017,11282,20,3,1,12,10
2883995,TR1,2017,449,36,1,1,5,3
2884007,TR1,2017,820,449,0,0,13,6
2884086,TR1,2017,11282,141,2,3,15,1
2884102,TR1,2017,2381,820,1,0,7,17
2884440,PO1,2017,2425,3336,0,0,5,13
2884449,PO1,2017,2420,68608,0,0,9,11
2884504,PO1,2017,2995,68608,1,1,15,12
2884529,PO1,2017,2995,2425,0,0,16,5
2887571,CLQ,2017,2410,2441,1,0,,
2887590,ELQ,2017,244,2861,4,2,,
2888455,UKR1,2017,6993,338,3,0,5,2
2890515,FR1,2017,583,1416,2,0,5,17
2891462,GR1,2017,441,5219,0,0,15,11
2891478,GR1,2017,169,2441,0,1,4,2
2891592,GR1,2017,21957,2671,0,3,16,7
2891624,GR1,2017,5219,2441,0,0,15,1
2894304,UKR1,2017,6993,18303,1,1,3,8
2894305,UKR1,2017,16247,23611,1,1,10,6
2894362,UKR1,2017,6993,10690,2,5,6,7
2894735,GR1,2017,265,2672,0,0,16,7
2897170,IT1,2017,4083,276,0,0,14,13
2897182,IT1,2017,276,430,0,5,19,11
2897236,IT1,2017,1038,800,3,1,6,12
2897252,IT1,2017,430,416,3,0,7,12
2897255,IT1,2017,506,2722,4,1,4,19
2897337,IT1,2017,416,410,2,0,9,10
2897448,IT1,2017,252,800,1,2,16,8
2897462,IT1,2017,46,410,1,3,3,13
2897471,IT1,2017,5,800,0,2,9,7
2897474,IT1,2017,2722,416,2,2,18,10
2897522,IT1,2017,410,46,0,4,17,5
2897539,IT1,2017,6195,4083,2,1,2,18
2897557,IT1,2017,1390,46,1,3,13,2
2899588,ES1,2017,472,621,1,0,12,6
2899606,ES1,2017,1533,940,0,4,16,13
2899619,ES1,2017,3368,1108,0,2,10,19
2899631,ES1,2017,3368,3709,1,1,12,14
2899650,ES1,2017,3368,12321,1,2,14,10
2899659,ES1,2017,1108,714,1,0,18,13
2899704,ES1,2017,472,714,2,2,19,16
2899750,ES1,2017,940,150,3,2,7,13
2899798,ES1,2017,1049,150,2,0,4,10
2899822,ES1,2017,1050,13,2,1,5,2
2899823,ES1,2017,13,940,3,0,2,10
2899914,ES1,2017,1533,472,1,0,9,19
2901022,FR1,2017,273,2969,2,2,17,18
2901127,FR1,2017,583,1041,2,0,1,5
2901143,FR1,2017,1041,2969,3,3,7,17
2901145,FR1,2017,347,1095,0,1,20,12
2901262,UKR1,2017,10690,26459,1,1,7,5
2901266,UKR1,2017,2740,16247,1,1,6,11
2901268,UKR1,2017,16247,338,0,2,11,2
2901319,FR1,2017,995,347,1,0,4,20
2901320,FR1,2017,417,244,2,4,10,3
2903716,SC1,2017,511,903,1,1,11,6
2903754,SC1,2017,2759,2999,2,1,8,10
2903772,SC1,2017,43,2553,1,2,6,10
2903773,SC1,2017,2999,370,2,2,9,3
2903825,SC1,2017,370,43,0,0,2,5
2903933,FR1,2017,618,347,3,1,3,20
2917360,CL,2017,371,583,0,5,,
2917362,CL,2017,12,13,0,0,,
2917390,CL,2017,294,985,0,1,,
2917391,CL,2017,58,583,0,4,,
2917441,CL,2017,631,13,1,1,,
2917446,CL,2017,31,232,7,0,,
2919806,EL,2017,398,3508,2,0,,
2921391,RU1,2017,121,40426,0,1,14,13
2921409,RU1,2017,2700,932,0,1,15,1
2921868,RUP,2017,3714,3725,3,0,,
2925763,GRP,2017,605,169,1,2,,
2925772,GRP,2017,3062,2441,2,3,,
2321217,L1,2013,27,24,5,0,1,14
2321294,L1,2013,23,39,3,1,18,7
2329722,BE1,2013,2861,354,0,3,15,10
2329799,BE1,2013,58,2282,2,0,2,3
2330968,FR1,2013,273,618,3,1,11,6
2331988,GB1,2013,379,984,3,3,19,15
2332041,GB1,2013,180,405,2,3,8,10
2332223,GB1,2013,984,631,1,1,18,1
2332298,GB1,2013,281,180,4,1,1,8
2334948,SC1,2013,43,2578,0,2,12,5
2334996,SC1,2013,1519,903,2,2,5,7
2335291,RU1,2013,16704,932,1,3,6,2
2335662,UKR1,2013,16245,2227,1,0,8,15
2335766,UKR1,2013,6993,6994,3,1,11,14
2335805,UKR1,2013,338,6414,4,2,3,4
2341044,ES1,2013,3368,1084,1,0,11,14
2341106,ES1,2013,940,13,0,2,11,2
2341112,ES1,2013,331,1084,0,2,13,14
2341134,ES1,2013,1084,940,0,5,16,15
2342394,NL1,2013,1304,1090,2,0,11,7
2345732,SC1,2013,2578,43,1,0,5,12
2346146,TR1,2013,3205,2293,0,0,16,14
2346239,TR1,2013,825,2292,1,0,5,14
2351917,GR1,2013,653,21957,0,0,16,13
2359306,IT1,2013,276,1390,2,1,5,15
2359352,IT1,2013,1038,1627,2,0,16,20
2359381,IT1,2013,5,800,3,0,11,15
2359460,IT1,2013,430,398,0,1,4,8
2359471,IT1,2013,410,5,1,0,14,10
2367198,EL,2013,449,398,3,3,,
2367650,UKRP,2013,6993,660,0,3,,
2368442,CL,2013,141,190,3,1,,
2368487,CL,2013,244,16,1,2,,
2368762,CDR,2013,12321,1108,4,2,,
2369976,POCP,2013,2424,979,4,3,,
2421870,CDR,2013,131,3368,5,1,,
2446127,RU1,2013,4128,12438,5,1,6,12
2450854,GR1,2013,6418,2079,0,0,9,17
2453109,UKR1,2013,16245,6996,3,0,9,12
2459609,NL1,2014,1269,499,2,1,2,16
2459675,NL1,2014,798,317,2,1,11,16
2459703,NL1,2014,1455,403,0,4,18,7
2459731,NL1,2014,133,1269,2,1,6,4
2459739,NL1,2014,610,202,2,0,2,8
2459807,NL1,2014,798,306,3,0,13,7
2459860,NL1,2014,403,202,1,4,10,8
2460698,L1,2014,16,42,0,1,15,7
2460710,L1,2014,39,86,1,2,9,18
2460876,L1,2014,3,533,3,2,11,7
2469516,PO1,2014,294,2425,1,0,1,8
2469971,TR1,2014,36,2293,2,1,4,10
2469988,TR1,2014,36,820,2,1,4,11
2470062,TR1,2014,524,20,1,2,10,5
2470279,TR1,2014,449,19771,2,0,5,12
2470329,TR1,2014,36,6894,1,1,2,17
2475430,ES1,2014,993,3709,1,2,20,13
2475548,ES1,2014,1049,940,1,1,4,11
2478681,IT1,2014,398,1390,4,2,3,16
2478712,IT1,2014,506,416,2,1,1,15
2478737,IT1,2014,410,276,1,2,9,13
2478801,IT1,2014,398,252,0,1,6,7
2478863,IT1,2014,1038,46,1,0,4,10
2479541,POCP,2014,3349,3336,1,1,,
2482118,FR1,2014,1158,417,0,0,6,4
2482258,FR1,2014,1158,244,1,1,16,1
2482276,FR1,2014,855,583,1,0,13,2
2482327,FR1,2014,40,855,1,1,7,11
2482377,FR1,2014,855,1082,0,1,13,8
2482420,FR1,2014,583,347,3,1,1,20
2482476,FR1,2014,1162,14171,3,2,13,18
2483437,ELQ,2014,449,1083,2,0,,
2484338,POSU,2014,294,2425,3,2,,
2486533,GB1,2014,2288,762,2,2,5,18
2486575,GB1,2014,379,405,0,0,4,16
2494385,GR1,2014,21957,2671,0,0,10,11
2494481,GR1,2014,169,265,1,1,15,3
2495322,CL,2014,162,294,0,0,,
2495332,CL,2014,16,141,4,1,,
2495694,DK1,2014,1177,865,1,2,12,1
2497894,UKR1,2014,6993,339,0,1,12,1
2497900,UKR1,2014,6996,338,0,4,11,2
2503723,BE1,2014,2861,29228,0,0,8,10
2507245,GRP,2014,6676,28956,2,1,,
2510830,UKR1,2014,339,4482,5,0,3,10
2514856,UKR1,2014,6993,4482,1,3,14,10
2515985,CIT,2014,430,800,3,1,,
2517321,FAC,2014,180,677,1,1,,
2531148,EL,2014,234,12,1,2,,
2557032,RU1,2014,28095,932,1,0,14,7
2578054,GB1,2015,2288,1003,0,3,15,1
2579962,SC1,2015,371,2553,0,0,1,9
2581276,DK1,2015,206,865,2,1,4,2
2581293,DK1,2015,678,206,1,1,9,4
2582001,L1,2015,86,24,1,0,13,16
2586768,FR1,2015,1095,3558,0,0,10,12
2586899,FR1,2015,273,1095,1,1,3,19
2594789,ES1,2015,16795,1084,0,0,17,8
2594840,ES1,2015,3368,13,2,1,20,3
2601721,UKR1,2015,16247,23611,1,0,7,9
2602706,UKR1,2015,4482,6994,9,1,12,13
2604010,IT1,2015,6195,398,5,0,11,10
2604142,IT1,2015,1038,458,2,0,14,16
2604326,IT1,2015,506,4102,2,0,1,17
2604351,IT1,2015,5,12,1,3,7,3
2609448,PO1,2015,2995,68608,2,2,6,12
2609743,FR1,2015,995,162,0,0,7,2
2613696,PO1,2015,1085,2995,0,0,16,7
2618812,EL,2015,6195,865,5,0,,
2626910,RUP,2015,12438,232,0,7,,
2631275,GR1,2015,128,2079,1,1,11,12
2633852,CDR,2015,2448,150,3,3,,
2635111,BE1,2015,29228,968,2,2,11,16
2635617,RUP,2015,3725,3719,2,1,,
2650356,GR1,2015,169,683,1,3,6,1
2653907,BE1,2015,2282,157,1,0,2,1
2658026,GR1,2015,2079,21957,0,1,14,7
2663504,RUP,2015,964,2439,1,0,,
2697515,DK1,2016,1177,369,0,4,14,5
2698142,GB1,2016,631,985,4,0,4,7
2698197,GB1,2016,631,989,3,0,1,12
2698317,GB1,2016,985,29,1,1,6,7
2700759,NL1,2016,403,317,0,0,13,6
2700812,NL1,2016,317,234,0,2,8,1
2700836,NL1,2016,798,403,0,2,17,9
2702813,FR1,2016,417,2969,2,1,1,19
2704283,L1,2016,4795,16,3,3,17,6
2704432,L1,2016,24,533,0,0,5,4
2704696,L1,2016,33,41,1,1,10,16
2704708,L1,2016,3,39,2,0,5,15
2707846,SC1,2016,2759,2553,2,0,3,10
2720943,PO1,2016,68608,2420,1,1,12,5
2722695,TR1,2016,1506,524,2,0,7,15
2722773,TR1,2016,449,11282,0,0,6,14
2726703,IT1,2016,458,800,1,3,18,5
2726841,IT1,2016,410,1038,1,1,12,10
2732113,BE1,2016,2861,157,1,0,3,4
2732139,BE1,2016,498,3508,1,1,11,1
2732148,BE1,2016,968,498,1,3,16,11
2732241,BE1,2016,1184,29228,1,0,8,16
2735601,FR1,2016,969,1158,2,0,12,18
2754300,EL,2016,417,33,0,1,,
2758537,GR1,2016,2672,4603,1,1,13,8
2762834,CDR,2016,2687,993,1,2,,
2764526,GR1,2016,169,5219,1,0,2,12
2805639,CL,2016,294,16,1,0,,
2818521,GR1,2016,2671,5219,1,0,8,11
2818578,GR1,2016,6418,6676,1,1,11,13
2847873,RU1,2016,232,11127,1,0,1,11
2865042,NL1,2017,1304,192,2,1,10,18
2865093,NL1,2017,306,1090,1,2,9,4
2871597,L1,2017,41,23826,0,2,7,4
2871647,L1,2017,44,533,1,1,11,9
2871991,L1,2017,44,18,2,4,14,4
2871996,L1,2017,82,60,3,1,13,17
2872331,GB1,2017,180,873,1,2,17,14
2872380,GB1,2017,180,31,0,2,18,3
2872397,GB1,2017,873,985,2,3,18,2
2875102,DK1,2017,865,5724,2,1,5,14
2875130,DK1,2017,1053,678,0,0,12,10
2875265,DK1,2017,1177,190,1,3,11,4
2882866,UKR1,2017,8838,23611,0,0,7,3
2883666,TR1,2017,2381,19789,2,0,8,10
2883876,TR1,2017,820,6890,1,0,17,6
2883883,TR1,2017,19771,36,1,0,6,7
2883933,TR1,2017,141,11282,2,0,1,12
2884018,TR1,2017,20,19789,0,0,11,10
2884130,TR1,2017,36,2293,3,2,2,15
2891467,GR1,2017,5219,6418,1,0,9,10
2891474,GR1,2017,21957,4603,0,1,13,12
2891509,GR1,2017,6676,2672,2,0,8,9
2891531,GR1,2017,265,21957,2,0,13,16
2891553,GR1,2017,2671,3060,2,2,10,4
2891561,GR1,2017,6418,169,1,1,11,5
2891650,GR1,2017,6418,6676,0,2,8,5
2894370,UKR1,2017,8838,2740,1,0,8,4
2897256,IT1,2017,12,4083,1,0,5,17
2897445,IT1,2017,416,800,1,1,12,10
2897545,IT1,2017,252,416,1,2,12,10
2899603,ES1,2017,150,3368,4,0,5,8
2899618,ES1,2017,1050,1533,3,0,9,18
2899747,ES1,2017,131,1108,2,1,1,16
2906867,BE1,2017,29228,2282,2,1,3,2
2919849,EL,2017,29,1041,1,2,,
2919909,EL,2017,800,1041,1,0,,
2919923,EL,2017,10690,621,0,2,,
2921367,RU1,2017,16704,2410,0,1,4,3
2222597,RU1,2012,3725,232,2,1,2,5
2222627,RU1,2012,2696,4128,0,2,11,10
2222658,RU1,2012,2410,121,0,2,2,13
2222664,RU1,2012,932,2698,1,0,5,8
2222683,RU1,2012,2696,12438,0,1,11,16
2222685,RU1,2012,2698,232,0,1,7,5
2222734,RU1,2012,1083,16704,2,3,11,10
2222735,RU1,2012,2700,2410,2,0,1,2
2222739,RU1,2012,16704,2700,4,0,8,3
2222775,RU1,2012,3725,2700,1,0,8,3
2222802,RU1,2012,2700,121,3,3,3,7
2222816,RU1,2012,16704,12438,2,0,8,13
2222958,UKR1,2012,6414,6993,2,0,3,13
2222988,UKR1,2012,660,2740,4,1,1,14
2223015,UKR1,2012,6996,2227,2,1,15,14
2223018,UKR1,2012,6996,3592,1,1,15,12
2223025,UKR1,2012,6414,2740,4,0,4,13
2223041,UKR1,2012,6994,4482,0,3,16,8
2223051,UKR1,2012,2740,6994,5,0,10,16
2223060,UKR1,2012,339,6994,3,0,2,16
2223083,UKR1,2012,339,6414,2,0,2,4
2223096,UKR1,2012,660,6994,2,0,1,16
2223111,UKR1,2012,2227,2783,4,3,10,9
2223132,UKR1,2012,2783,6996,2,1,5,15
2223137,UKR1,2012,6996,6994,2,0,15,16
2223157,UKR1,2012,2227,6996,0,2,10,15
2223162,UKR1,2012,2740,6996,3,0,12,15
2223182,UKR1,2012,6994,2740,0,4,16,12
2223859,FR1,2012,1082,1147,2,0,10,14
2223876,FR1,2012,1159,244,0,1,17,1
2223890,FR1,2012,1082,583,1,2,11,8
2223894,FR1,2012,583,1041,1,0,1,2
2223902,FR1,2012,273,969,2,1,9,16
2223905,FR1,2012,40,1082,1,1,6,11
2223921,FR1,2012,595,40,3,1,11,8
2223922,FR1,2012,1421,1095,1,1,7,19
2223924,FR1,2012,969,417,3,1,13,17
2223940,FR1,2012,14171,618,2,2,18,5
2223981,FR1,2012,1158,750,2,0,6,18
2223994,FR1,2012,595,1159,4,2,13,20
2223996,FR1,2012,750,244,3,1,17,3
2224022,FR1,2012,1041,14171,0,0,2,17
2224115,FR1,2012,1159,595,1,2,19,12
2224124,FR1,2012,40,1159,3,2,8,18
2224129,FR1,2012,618,40,0,0,5,9
2224143,FR1,2012,1421,1423,0,1,14,12
2224147,FR1,2012,1147,969,2,1,15,8
2224158,FR1,2012,750,40,2,2,18,9
2224159,FR1,2012,14171,273,4,2,16,10
2224160,FR1,2012,1095,583,0,1,20,1
2224180,FR1,2012,417,1041,1,1,6,3
2224545,DK1,2012,173,190,2,2,4,1
2224572,DK1,2012,3426,5817,1,2,12,1
2224602,DK1,2012,3426,1177,1,0,10,11
2224628,DK1,2012,5724,5817,2,0,3,10
2224655,DK1,2012,678,206,0,3,6,12
2224659,DK1,2012,190,1053,4,0,1,3
2224709,DK1,2012,206,678,3,2,11,6
2224716,DK1,2012,190,173,1,1,1,5
2224718,DK1,2012,1177,678,3,1,12,8
2224727,DK1,2012,865,678,3,2,6,7
2224729,DK1,2012,206,173,0,1,9,5
2224732,DK1,2012,5817,5724,6,1,1,12
2224833,BE1,2012,157,1184,1,2,10,3
2224878,BE1,2012,2727,566,1,1,10,15
2224892,BE1,2012,354,498,2,1,10,4
2224902,BE1,2012,498,58,0,2,4,1
2225446,GB1,2012,180,1071,0,2,19,9
2225468,GB1,2012,931,984,3,0,9,6
2225471,GB1,2012,405,2288,2,0,14,5
2225473,GB1,2012,379,931,3,0,7,12
2225478,GB1,2012,984,1032,1,0,4,20
2225487,GB1,2012,180,931,2,2,17,9
2225502,GB1,2012,289,762,1,1,11,12
2225524,GB1,2012,631,31,1,1,3,14
2225540,GB1,2012,379,281,0,0,9,3
2225555,GB1,2012,405,1032,1,0,17,19
2225736,GB1,2012,931,631,0,3,11,3
2225754,GB1,2012,1032,31,0,0,20,7
2225764,GB1,2012,1123,2288,2,2,14,9
2225787,GB1,2012,281,379,2,1,2,10
2227459,SC1,2012,2578,2553,2,1,2,7
2227462,SC1,2012,903,2553,2,1,3,8
2227478,SC1,2012,371,2553,0,2,1,6
2227510,SC1,2012,370,2578,2,0,5,7
2227522,SC1,2012,43,371,0,4,9,1
2227532,SC1,2012,2553,2578,1,2,8,4
2227545,SC1,2012,903,2553,2,2,6,7
2227553,SC1,2012,2759,2578,1,0,7,5
2227586,SC1,2012,465,2759,1,4,11,10
2229845,FR1,2012,40,273,1,0,4,18
2229914,BE1,2012,1411,2727,5,2,1,16
2231476,L1,2012,24,65,1,1,3,17
2231479,L1,2012,4,27,1,1,15,1
2231513,L1,2012,82,60,0,2,18,7
2231518,L1,2012,86,4,1,1,12,14
2231534,L1,2012,38,65,1,0,13,18
2231594,L1,2012,60,42,3,1,5,10
2231642,L1,2012,41,60,0,1,11,5
2231652,L1,2012,18,65,1,0,7,18
2231667,L1,2012,16,533,1,2,2,16
2231669,L1,2012,38,4,1,2,15,13
2240053,PO1,2012,294,1436,2,1,2,16
2240084,PO1,2012,2425,294,0,1,5,2
2240090,PO1,2012,2424,1436,1,2,13,14
2240196,PO1,2012,2420,1436,2,1,9,16
2242831,ES1,2012,714,142,1,2,17,11
2242855,ES1,2012,897,131,4,5,18,1
2242866,ES1,2012,16795,142,1,2,16,14
2242885,ES1,2012,897,3709,1,1,7,10
2242969,ES1,2012,1049,16795,1,0,4,16
2243065,ES1,2012,714,897,2,0,18,20
2243087,ES1,2012,3368,366,2,1,8,10
2243111,ES1,2012,621,714,0,4,15,13
2243117,ES1,2012,237,331,1,1,19,17
2243121,ES1,2012,1049,237,2,0,5,19
2243156,ES1,2012,3709,621,1,0,8,14
2243196,ES1,2012,1084,331,1,0,5,15
2243772,TR1,2012,3205,20,0,1,17,3
2243902,TR1,2012,524,589,0,1,14,7
2243906,TR1,2012,6890,820,0,2,12,3
2243917,TR1,2012,589,2381,4,2,2,9
2243932,TR1,2012,6890,141,1,3,12,1
2243939,TR1,2012,820,2292,1,2,8,18
2243977,TR1,2012,2292,524,0,0,16,15
2243987,TR1,2012,3205,10484,1,0,12,7
2243992,TR1,2012,524,1506,0,2,14,12
2244012,TR1,2012,10484,820,2,2,6,9
2244020,TR1,2012,20,2323,1,0,8,11
2244043,TR1,2012,2381,1506,2,1,11,15
2244078,TR1,2012,449,36,0,3,12,2
2244111,TR1,2012,20,449,3,2,5,13
2244122,TR1,2012,6890,3205,0,0,14,7
2244139,TR1,2012,3205,2381,1,1,7,12
2244147,TR1,2012,449,2323,1,0,10,17
2244381,ES1,2012,142,366,0,1,15,6
2250053,GB1,2012,379,631,3,1,8,3
2250170,NL1,2012,192,1269,1,1,10,12
2250173,NL1,2012,317,202,4,1,1,18
2250218,NL1,2012,317,306,1,0,1,16
2250238,NL1,2012,202,234,2,2,8,5
2250297,NL1,2012,403,306,3,1,18,13
2250328,NL1,2012,234,202,2,1,4,11
2250397,NL1,2012,403,1426,1,0,18,17
2250402,NL1,2012,1269,192,3,2,13,16
2250477,GR1,2012,2672,265,0,1,13,6
2250488,GR1,2012,21957,7185,2,0,5,13
2251356,IT1,2012,252,430,0,1,16,5
2251368,IT1,2012,6195,416,1,1,3,13
2251398,IT1,2012,458,1627,3,1,15,8
2251410,IT1,2012,6195,2921,5,1,2,20
2251417,IT1,2012,458,506,0,1,17,1
2251429,IT1,2012,5,2921,4,1,7,18
2251439,IT1,2012,12,5,4,2,6,7
2251488,IT1,2012,398,6195,1,1,3,2
2251510,IT1,2012,800,12,2,3,16,8
2251513,IT1,2012,1387,800,0,2,18,15
2251540,IT1,2012,5,458,2,0,3,19
2251559,IT1,2012,1038,458,1,3,14,18
2251936,SC1,2012,1519,511,3,0,2,12
2252314,IT1,2012,430,2921,0,2,4,15
2252318,IT1,2012,410,46,3,0,9,5
2258943,GB1,2012,984,1123,2,1,7,10
2258957,GB1,2012,405,1071,0,3,18,17
2258987,GB1,2012,31,1123,5,0,7,13
2258990,GB1,2012,180,29,0,0,15,5
2258998,GB1,2012,1032,631,2,2,17,3
2259003,GB1,2012,29,984,2,1,5,9
2262154,CL,2012,16,610,1,0,,
2262190,CL,2012,969,683,1,2,,
2262441,EL,2012,31,2700,1,0,,
2267569,GR1,2012,3060,2672,0,0,6,14
2269535,CDR,2012,1108,131,0,3,,
2269539,CDR,2012,2448,331,1,0,,
2269560,CDR,2012,16795,142,2,1,,
2270890,GR1,2012,265,2441,1,0,7,16
2271010,NLP,2012,1435,1269,2,3,,
2271098,POCP,2012,979,3349,5,2,,
2282401,SFA,2012,2451,2759,2,1,,
2282712,CDR,2012,993,131,0,2,,
2284471,EL,2012,3368,683,3,0,,
2284475,EL,2012,338,40,1,1,,
2284884,GR1,2012,21957,2671,1,1,12,6
2284894,GR1,2012,2671,265,0,0,6,8
2289025,EL,2012,2698,13,0,1,,
2289248,GR1,2012,3060,2079,0,0,4,14
2289262,GR1,2012,605,265,1,0,14,8
2289281,GR1,2012,265,5219,1,0,5,16
2289291,GR1,2012,3060,6676,0,2,4,2
2289326,GR1,2012,7185,5219,2,1,8,16
2293175,EL,2012,2698,3368,2,0,,
2301897,CL,2012,1084,16,0,0,,
2301914,EL,2012,762,294,1,1,,
2311700,SC1,2012,2759,371,1,1,5,1
2933514,BE1,2017,29228,1096,2,2,7,5
2942656,FR1,2017,1162,1095,1,0,7,16
2942675,FR1,2017,1082,618,3,1,19,7
2942708,FR1,2017,1162,1041,1,2,7,2
2942720,FR1,2017,618,162,0,4,16,2
2942760,FR1,2017,162,347,3,1,4,20
2942817,FR1,2017,583,244,3,0,1,3
2942835,FR1,2017,1041,1162,1,0,4,12
2942859,FR1,2017,273,162,1,1,5,2
2942867,FR1,2017,244,969,0,0,4,6
2942901,FR1,2017,2969,855,3,1,12,11
2942905,FR1,2017,1041,1095,3,0,2,19
2942923,FR1,2017,347,40,0,4,20,6
2942926,FR1,2017,1041,417,3,2,3,8
2957387,DFB,2017,27,16,2,1,,
2958570,BE1,2017,2861,1245,1,0,12,16
2958624,BE1,2017,58,157,1,0,3,5
2958642,BE1,2017,498,1184,1,2,14,7
2978677,GRP,2017,169,653,2,0,,
2978679,GRP,2017,683,21957,2,0,,
2982072,EL,2017,16,800,3,2,,
2982767,RU1,2017,28095,121,1,1,7,12
2982781,RU1,2017,2700,40426,2,0,13,14
2982783,RU1,2017,932,3725,0,0,1,11
2983260,CIT,2017,398,430,1,0,,
2986460,SC1,2017,124,43,2,0,2,6
2321063,L1,2013,33,15,2,0,13,3
2329678,BE1,2013,3508,601,1,0,5,8
2329787,BE1,2013,2282,28643,1,2,3,15
2332070,GB1,2013,281,148,6,0,4,9
2332188,GB1,2013,180,11,2,2,9,2
2332293,GB1,2013,180,603,0,1,8,20
2335044,SC1,2013,2578,2760,1,1,8,7
2335060,SC1,2013,465,2760,0,0,9,11
2335139,RU1,2013,932,3691,0,0,2,13
2335257,RU1,2013,12438,3691,0,1,15,12
2335273,RU1,2013,2410,3691,2,0,1,13
2335629,UKR1,2013,16245,6992,1,1,2,11
2335645,UKR1,2013,660,6992,1,0,1,13
2335693,UKR1,2013,339,6992,2,0,2,4
2340313,PO1,2013,1085,336,2,2,10,2
2340369,PO1,2013,2425,2990,0,0,12,9
2341056,ES1,2013,1050,681,5,1,5,6
2341172,ES1,2013,940,1531,0,1,17,14
2341304,ES1,2013,714,367,2,2,9,12
2342335,NL1,2013,192,132,1,5,14,16
2342496,NL1,2013,499,235,3,1,3,16
2342532,NL1,2013,192,235,0,1,18,16
2359279,IT1,2013,276,130,3,2,4,13
2361082,DFB,2013,60,79,2,1,,
2368478,CL,2013,190,418,0,2,,
2449823,GR1,2013,441,1091,3,3,17,2
2459607,NL1,2014,234,200,1,2,9,5
2460643,L1,2014,41,127,0,3,17,2
2460713,L1,2014,41,15,1,0,14,5
2460719,L1,2014,167,127,3,0,7,9
2460805,L1,2014,3,127,0,0,11,15
2464778,PO1,2014,2995,720,0,1,15,5
2469419,DK1,2014,190,2778,2,1,3,5
2469539,PO1,2014,2995,1465,1,1,7,11
2475184,ES1,2014,131,1531,3,0,1,19
2475255,ES1,2014,1050,3302,2,0,6,15
2475299,ES1,2014,1533,418,0,4,12,1
2475379,ES1,2014,993,418,1,2,15,1
2475387,ES1,2014,16795,1531,1,0,17,18
2475488,ES1,2014,940,367,6,1,10,11
2478605,IT1,2014,6195,862,0,1,11,10
2478627,IT1,2014,1038,862,2,1,5,16
